STATETIME,NO,NOuGM3,NOX,NOXuGM3,NO2,NO2uGM3,DateTime,UnixTime
"08/09/2012  16:00:00 ",18.77,23.46,30.94,59.10,12.00,22.92,"2012/09/08 16:00",1347120000
"08/09/2012  16:15:00 ",13.86,17.33,24.85,47.47,11.00,21.01,"2012/09/08 16:15",1347120900
"08/09/2012  16:30:00 ",18.74,23.42,31.56,60.28,13.00,24.83,"2012/09/08 16:30",1347121800
"08/09/2012  16:45:00 ",12.02,15.03,21.92,41.86,10.00,19.10,"2012/09/08 16:45",1347122700
"08/09/2012  17:00:00 ",14.82,18.53,26.67,50.94,12.00,22.92,"2012/09/08 17:00",1347123600
"08/09/2012  17:15:00 ",12.43,15.54,23.88,45.60,12.00,22.92,"2012/09/08 17:15",1347124500
"08/09/2012  17:30:00 ",14.80,18.50,27.94,53.36,13.00,24.83,"2012/09/08 17:30",1347125400
"08/09/2012  17:45:00 ",32.09,40.11,60.35,115.27,28.00,53.48,"2012/09/08 17:45",1347126300
"08/09/2012  18:00:00 ",31.63,39.53,59.89,114.39,28.00,53.48,"2012/09/08 18:00",1347127200
"08/09/2012  18:15:00 ",41.23,51.54,73.88,141.11,33.00,63.03,"2012/09/08 18:15",1347128100
"08/09/2012  18:30:00 ",42.39,52.99,82.84,158.23,41.00,78.31,"2012/09/08 18:30",1347129000
"08/09/2012  18:45:00 ",79.15,98.94,128.27,245.00,49.00,93.59,"2012/09/08 18:45",1347129900
"08/09/2012  19:00:00 ",62.29,77.86,108.31,206.87,46.00,87.86,"2012/09/08 19:00",1347130800
"08/09/2012  19:15:00 ",45.56,56.95,85.23,162.79,39.00,74.49,"2012/09/08 19:15",1347131700
"08/09/2012  19:30:00 ",38.48,48.10,78.03,149.04,40.00,76.40,"2012/09/08 19:30",1347132600
"08/09/2012  19:45:00 ",43.14,53.93,83.17,158.86,40.00,76.40,"2012/09/08 19:45",1347133500
"08/09/2012  20:00:00 ",59.25,74.06,103.97,198.59,45.00,85.95,"2012/09/08 20:00",1347134400
"08/09/2012  20:15:00 ",67.11,83.89,115.12,219.88,48.00,91.68,"2012/09/08 20:15",1347135300
"08/09/2012  20:30:00 ",44.52,55.65,82.87,158.29,38.00,72.58,"2012/09/08 20:30",1347136200
"08/09/2012  20:45:00 ",33.96,42.45,69.22,132.21,35.00,66.85,"2012/09/08 20:45",1347137100
"08/09/2012  21:00:00 ",36.68,45.85,74.17,141.66,37.00,70.67,"2012/09/08 21:00",1347138000
"08/09/2012  21:15:00 ",50.47,63.09,88.56,169.16,39.00,74.49,"2012/09/08 21:15",1347138900
"08/09/2012  21:30:00 ",81.44,101.81,124.91,238.58,44.00,84.04,"2012/09/08 21:30",1347139800
"08/09/2012  21:45:00 ",84.24,105.30,125.08,238.90,41.00,78.31,"2012/09/08 21:45",1347140700
"08/09/2012  22:00:00 ",132.09,165.11,180.87,345.47,49.00,93.59,"2012/09/08 22:00",1347141600
"08/09/2012  22:15:00 ",106.98,133.73,154.07,294.27,47.00,89.77,"2012/09/08 22:15",1347142500
"08/09/2012  22:30:00 ",109.63,137.04,160.46,306.49,50.00,95.50,"2012/09/08 22:30",1347143400
"08/09/2012  22:45:00 ",43.20,54.00,77.49,148.00,34.00,64.94,"2012/09/08 22:45",1347144300
"08/09/2012  23:00:00 ",71.44,89.29,113.15,216.13,42.00,80.22,"2012/09/08 23:00",1347145200
"08/09/2012  23:15:00 ",72.88,91.10,109.63,209.40,37.00,70.67,"2012/09/08 23:15",1347146100
"08/09/2012  23:30:00 ",59.69,74.61,93.95,179.45,34.00,64.94,"2012/09/08 23:30",1347147000
"08/09/2012  23:45:00 ",23.25,29.07,51.84,99.01,29.00,55.39,"2012/09/08 23:45",1347147900
"09/09/2012  00:00:00 ",63.56,79.45,103.72,198.10,40.00,76.40,"2012/09/09 00:00",1347148800
"09/09/2012  00:15:00 ",73.93,92.41,114.44,218.58,40.00,76.40,"2012/09/09 00:15",1347149700
"09/09/2012  00:30:00 ",115.89,144.87,160.02,305.63,44.00,84.04,"2012/09/09 00:30",1347150600
"09/09/2012  00:45:00 ",77.13,96.41,111.63,213.22,35.00,66.85,"2012/09/09 00:45",1347151500
"09/09/2012  01:00:00 ",2.10,2.62,134.93,257.71,0.00,0.00,"2012/09/09 01:00",1347152400
"09/09/2012  01:15:00 ",60.19,75.23,92.36,176.41,32.00,61.12,"2012/09/09 01:15",1347153300
"09/09/2012  01:30:00 ",76.60,95.75,106.49,203.39,29.00,55.39,"2012/09/09 01:30",1347154200
"09/09/2012  01:45:00 ",71.08,88.85,99.57,190.18,29.00,55.39,"2012/09/09 01:45",1347155100
"09/09/2012  02:00:00 ",58.21,72.77,87.21,166.57,29.00,55.39,"2012/09/09 02:00",1347156000
"09/09/2012  02:15:00 ",59.74,74.67,86.12,164.49,26.00,49.66,"2012/09/09 02:15",1347156900
"09/09/2012  02:30:00 ",84.08,105.10,112.41,214.71,28.00,53.48,"2012/09/09 02:30",1347157800
"09/09/2012  02:45:00 ",67.26,84.08,98.43,188.01,31.00,59.21,"2012/09/09 02:45",1347158700
"09/09/2012  03:00:00 ",56.26,70.32,88.93,169.85,33.00,63.03,"2012/09/09 03:00",1347159600
"09/09/2012  03:15:00 ",47.31,59.14,77.69,148.39,31.00,59.21,"2012/09/09 03:15",1347160500
"09/09/2012  03:30:00 ",42.21,52.76,66.70,127.41,25.00,47.75,"2012/09/09 03:30",1347161400
"09/09/2012  03:45:00 ",49.59,61.98,76.37,145.86,26.00,49.66,"2012/09/09 03:45",1347162300
"09/09/2012  04:00:00 ",33.83,42.29,55.58,106.16,22.00,42.02,"2012/09/09 04:00",1347163200
"09/09/2012  04:15:00 ",29.37,36.71,50.89,97.21,22.00,42.02,"2012/09/09 04:15",1347164100
"09/09/2012  04:30:00 ",25.66,32.08,48.47,92.59,22.00,42.02,"2012/09/09 04:30",1347165000
"09/09/2012  04:45:00 ",24.81,31.02,45.61,87.11,21.00,40.11,"2012/09/09 04:45",1347165900
"09/09/2012  05:00:00 ",28.55,35.69,49.57,94.67,21.00,40.11,"2012/09/09 05:00",1347166800
"09/09/2012  05:15:00 ",25.95,32.44,47.52,90.76,22.00,42.02,"2012/09/09 05:15",1347167700
"09/09/2012  05:30:00 ",19.16,23.95,38.98,74.44,20.00,38.20,"2012/09/09 05:30",1347168600
"09/09/2012  05:45:00 ",12.08,15.10,30.86,58.94,19.00,36.29,"2012/09/09 05:45",1347169500
"09/09/2012  06:00:00 ",13.78,17.22,33.43,63.86,19.00,36.29,"2012/09/09 06:00",1347170400
"09/09/2012  06:15:00 ",24.95,31.19,48.36,92.37,23.00,43.93,"2012/09/09 06:15",1347171300
"09/09/2012  06:30:00 ",29.18,36.48,55.69,106.37,27.00,51.57,"2012/09/09 06:30",1347172200
"09/09/2012  06:45:00 ",42.82,53.53,72.28,138.05,29.00,55.39,"2012/09/09 06:45",1347173100
"09/09/2012  07:00:00 ",42.15,52.68,70.13,133.95,28.00,53.48,"2012/09/09 07:00",1347174000
"09/09/2012  07:15:00 ",22.32,27.90,47.73,91.17,26.00,49.66,"2012/09/09 07:15",1347174900
"09/09/2012  07:30:00 ",20.50,25.63,40.75,77.84,20.00,38.20,"2012/09/09 07:30",1347175800
"09/09/2012  07:45:00 ",19.33,24.16,39.26,74.99,20.00,38.20,"2012/09/09 07:45",1347176700
"09/09/2012  08:00:00 ",18.48,23.10,36.43,69.58,18.00,34.38,"2012/09/09 08:00",1347177600
"09/09/2012  08:15:00 ",21.74,27.18,42.75,81.66,21.00,40.11,"2012/09/09 08:15",1347178500
"09/09/2012  08:30:00 ",14.25,17.82,31.82,60.77,18.00,34.38,"2012/09/09 08:30",1347179400
"09/09/2012  08:45:00 ",25.51,31.89,47.33,90.39,21.00,40.11,"2012/09/09 08:45",1347180300
"09/09/2012  09:00:00 ",35.23,44.04,60.41,115.38,25.00,47.75,"2012/09/09 09:00",1347181200
"09/09/2012  09:15:00 ",16.13,20.16,31.51,60.18,16.00,30.56,"2012/09/09 09:15",1347182100
"09/09/2012  09:30:00 ",11.61,14.51,25.92,49.50,14.00,26.74,"2012/09/09 09:30",1347183000
"09/09/2012  09:45:00 ",14.08,17.61,30.08,57.45,16.00,30.56,"2012/09/09 09:45",1347183900
"09/09/2012  10:00:00 ",14.71,18.39,31.90,60.92,17.00,32.47,"2012/09/09 10:00",1347184800
"09/09/2012  10:15:00 ",18.94,23.68,40.80,77.93,22.00,42.02,"2012/09/09 10:15",1347185700
"09/09/2012  10:30:00 ",12.55,15.68,30.34,57.95,17.00,32.47,"2012/09/09 10:30",1347186600
"09/09/2012  10:45:00 ",12.93,16.16,30.38,58.03,17.00,32.47,"2012/09/09 10:45",1347187500
"09/09/2012  11:00:00 ",10.25,12.82,26.53,50.67,17.00,32.47,"2012/09/09 11:00",1347188400
"09/09/2012  11:15:00 ",13.27,16.58,30.99,59.19,18.00,34.38,"2012/09/09 11:15",1347189300
"09/09/2012  11:30:00 ",12.30,15.38,30.71,58.66,19.00,36.29,"2012/09/09 11:30",1347190200
"09/09/2012  11:45:00 ",14.63,18.29,35.94,68.65,21.00,40.11,"2012/09/09 11:45",1347191100
"09/09/2012  12:00:00 ",15.19,18.98,36.14,69.03,21.00,40.11,"2012/09/09 12:00",1347192000
"09/09/2012  12:15:00 ",14.32,17.90,32.87,62.79,19.00,36.29,"2012/09/09 12:15",1347192900
"09/09/2012  12:30:00 ",11.38,14.22,29.43,56.21,18.00,34.38,"2012/09/09 12:30",1347193800
"09/09/2012  12:45:00 ",10.14,12.68,28.36,54.16,18.00,34.38,"2012/09/09 12:45",1347194700
"09/09/2012  13:00:00 ",11.24,14.04,28.18,53.82,17.00,32.47,"2012/09/09 13:00",1347195600
"09/09/2012  13:15:00 ",12.33,15.41,34.35,65.61,22.00,42.02,"2012/09/09 13:15",1347196500
"09/09/2012  13:30:00 ",13.05,16.31,36.56,69.82,24.00,45.84,"2012/09/09 13:30",1347197400
"09/09/2012  13:45:00 ",11.94,14.92,33.36,63.71,21.00,40.11,"2012/09/09 13:45",1347198300
"09/09/2012  14:00:00 ",16.31,20.38,44.03,84.11,28.00,53.48,"2012/09/09 14:00",1347199200
"09/09/2012  14:15:00 ",29.73,37.16,61.90,118.23,32.00,61.12,"2012/09/09 14:15",1347200100
"09/09/2012  14:30:00 ",22.16,27.70,58.04,110.85,36.00,68.76,"2012/09/09 14:30",1347201000
"09/09/2012  14:45:00 ",21.70,27.13,56.65,108.20,35.00,66.85,"2012/09/09 14:45",1347201900
"09/09/2012  15:00:00 ",19.43,24.28,50.25,95.98,31.00,59.21,"2012/09/09 15:00",1347202800
"09/09/2012  15:15:00 ",17.26,21.58,46.66,89.11,30.00,57.30,"2012/09/09 15:15",1347203700
"09/09/2012  15:30:00 ",17.20,21.50,47.83,91.36,31.00,59.21,"2012/09/09 15:30",1347204600
"09/09/2012  15:45:00 ",22.30,27.88,59.27,113.20,37.00,70.67,"2012/09/09 15:45",1347205500
"09/09/2012  16:00:00 ",15.78,19.72,44.92,85.79,29.00,55.39,"2012/09/09 16:00",1347206400
"09/09/2012  16:15:00 ",14.12,17.65,37.06,70.78,23.00,43.93,"2012/09/09 16:15",1347207300
"09/09/2012  16:30:00 ",17.65,22.06,42.97,82.07,25.00,47.75,"2012/09/09 16:30",1347208200
"09/09/2012  16:45:00 ",10.97,13.71,33.00,63.03,22.00,42.02,"2012/09/09 16:45",1347209100
"09/09/2012  17:00:00 ",7.42,9.27,25.23,48.19,18.00,34.38,"2012/09/09 17:00",1347210000
"09/09/2012  17:15:00 ",10.07,12.59,30.31,57.90,20.00,38.20,"2012/09/09 17:15",1347210900
"09/09/2012  17:30:00 ",8.94,11.18,28.31,54.07,19.00,36.29,"2012/09/09 17:30",1347211800
"09/09/2012  17:45:00 ",10.88,13.60,30.87,58.95,20.00,38.20,"2012/09/09 17:45",1347212700
"09/09/2012  18:00:00 ",10.93,13.66,32.55,62.17,22.00,42.02,"2012/09/09 18:00",1347213600
"09/09/2012  18:15:00 ",9.42,11.78,28.03,53.55,19.00,36.29,"2012/09/09 18:15",1347214500
"09/09/2012  18:30:00 ",6.90,8.62,21.91,41.85,15.00,28.65,"2012/09/09 18:30",1347215400
"09/09/2012  18:45:00 ",10.80,13.50,30.94,59.10,20.00,38.20,"2012/09/09 18:45",1347216300
"09/09/2012  19:00:00 ",14.44,18.05,38.56,73.64,25.00,47.75,"2012/09/09 19:00",1347217200
"09/09/2012  19:15:00 ",17.02,21.27,40.78,77.89,24.00,45.84,"2012/09/09 19:15",1347218100
"09/09/2012  19:30:00 ",12.13,15.16,36.54,69.80,25.00,47.75,"2012/09/09 19:30",1347219000
"09/09/2012  19:45:00 ",6.34,7.92,20.27,38.71,14.00,26.74,"2012/09/09 19:45",1347219900
"09/09/2012  20:00:00 ",9.14,11.43,25.92,49.51,17.00,32.47,"2012/09/09 20:00",1347220800
"09/09/2012  20:15:00 ",9.67,12.09,27.23,52.00,17.00,32.47,"2012/09/09 20:15",1347221700
"09/09/2012  20:30:00 ",11.15,13.93,31.95,61.02,21.00,40.11,"2012/09/09 20:30",1347222600
"09/09/2012  20:45:00 ",9.51,11.89,24.48,46.76,14.00,26.74,"2012/09/09 20:45",1347223500
"09/09/2012  21:00:00 ",17.30,21.62,40.16,76.70,23.00,43.93,"2012/09/09 21:00",1347224400
"09/09/2012  21:15:00 ",10.50,13.13,26.55,50.71,16.00,30.56,"2012/09/09 21:15",1347225300
"09/09/2012  21:30:00 ",4.46,5.57,16.07,30.70,12.00,22.92,"2012/09/09 21:30",1347226200
"09/09/2012  21:45:00 ",9.99,12.49,26.74,51.08,17.00,32.47,"2012/09/09 21:45",1347227100
"09/09/2012  22:00:00 ",20.10,25.13,41.92,80.06,22.00,42.02,"2012/09/09 22:00",1347228000
"09/09/2012  22:15:00 ",16.01,20.01,34.17,65.27,18.00,34.38,"2012/09/09 22:15",1347228900
"09/09/2012  22:30:00 ",7.74,9.67,23.02,43.97,15.00,28.65,"2012/09/09 22:30",1347229800
"09/09/2012  22:45:00 ",6.71,8.39,17.37,33.18,10.00,19.10,"2012/09/09 22:45",1347230700
"09/09/2012  23:00:00 ",3.03,3.79,9.79,18.69,7.00,13.37,"2012/09/09 23:00",1347231600
"09/09/2012  23:15:00 ",8.13,10.16,17.51,33.45,10.00,19.10,"2012/09/09 23:15",1347232500
"09/09/2012  23:30:00 ",10.77,13.46,24.10,46.03,13.00,24.83,"2012/09/09 23:30",1347233400
"09/09/2012  23:45:00 ",4.36,5.46,12.07,23.06,8.00,15.28,"2012/09/09 23:45",1347234300
"10/09/2012  00:00:00 ",2.75,3.43,9.42,18.00,6.00,11.46,"2012/09/10 00:00",1347235200
"10/09/2012  00:15:00 ",0.88,1.10,6.36,12.15,5.00,9.55,"2012/09/10 00:15",1347236100
"10/09/2012  00:30:00 ",4.43,5.53,12.51,23.89,9.00,17.19,"2012/09/10 00:30",1347237000
"10/09/2012  00:45:00 ",4.12,5.15,10.68,20.41,7.00,13.37,"2012/09/10 00:45",1347237900
"10/09/2012  01:00:00 ",2.65,3.31,135.73,259.24,0.00,0.00,"2012/09/10 01:00",1347238800
"10/09/2012  01:15:00 ",2.44,3.05,15.57,29.73,14.00,26.74,"2012/09/10 01:15",1347239700
"10/09/2012  01:30:00 ",2.81,3.52,9.76,18.65,7.00,13.37,"2012/09/10 01:30",1347240600
"10/09/2012  01:45:00 ",1.63,2.03,7.35,14.04,5.00,9.55,"2012/09/10 01:45",1347241500
"10/09/2012  02:00:00 ",1.03,1.29,6.69,12.78,6.00,11.46,"2012/09/10 02:00",1347242400
"10/09/2012  02:15:00 ",4.07,5.09,10.31,19.69,6.00,11.46,"2012/09/10 02:15",1347243300
"10/09/2012  02:30:00 ",0.23,0.29,5.07,9.69,5.00,9.55,"2012/09/10 02:30",1347244200
"10/09/2012  02:45:00 ",1.37,1.71,6.65,12.70,6.00,11.46,"2012/09/10 02:45",1347245100
"10/09/2012  03:00:00 ",2.15,2.68,9.13,17.44,7.00,13.37,"2012/09/10 03:00",1347246000
"10/09/2012  03:15:00 ",5.81,7.27,14.27,27.25,8.00,15.28,"2012/09/10 03:15",1347246900
"10/09/2012  03:30:00 ",1.71,2.14,7.19,13.74,5.00,9.55,"2012/09/10 03:30",1347247800
"10/09/2012  03:45:00 ",7.67,9.58,13.83,26.41,6.00,11.46,"2012/09/10 03:45",1347248700
"10/09/2012  04:00:00 ",6.32,7.90,16.24,31.02,10.00,19.10,"2012/09/10 04:00",1347249600
"10/09/2012  04:15:00 ",3.65,4.56,11.64,22.24,8.00,15.28,"2012/09/10 04:15",1347250500
"10/09/2012  04:30:00 ",8.06,10.08,20.17,38.53,12.00,22.92,"2012/09/10 04:30",1347251400
"10/09/2012  04:45:00 ",12.82,16.03,26.11,49.87,13.00,24.83,"2012/09/10 04:45",1347252300
"10/09/2012  05:00:00 ",13.38,16.72,29.25,55.87,16.00,30.56,"2012/09/10 05:00",1347253200
"10/09/2012  05:15:00 ",28.92,36.15,50.92,97.26,22.00,42.02,"2012/09/10 05:15",1347254100
"10/09/2012  05:30:00 ",47.72,59.65,71.54,136.64,24.00,45.84,"2012/09/10 05:30",1347255000
"10/09/2012  05:45:00 ",98.14,122.68,133.76,255.48,36.00,68.76,"2012/09/10 05:45",1347255900
"10/09/2012  06:00:00 ",95.03,118.79,132.63,253.32,38.00,72.58,"2012/09/10 06:00",1347256800
"10/09/2012  06:15:00 ",88.59,110.74,127.97,244.43,39.00,74.49,"2012/09/10 06:15",1347257700
"10/09/2012  06:30:00 ",75.33,94.16,112.26,214.41,37.00,70.67,"2012/09/10 06:30",1347258600
"10/09/2012  06:45:00 ",75.93,94.92,109.66,209.45,34.00,64.94,"2012/09/10 06:45",1347259500
"10/09/2012  07:00:00 ",63.54,79.43,94.19,179.91,30.00,57.30,"2012/09/10 07:00",1347260400
"10/09/2012  07:15:00 ",66.76,83.45,98.18,187.53,31.00,59.21,"2012/09/10 07:15",1347261300
"10/09/2012  07:30:00 ",84.82,106.02,120.49,230.13,35.00,66.85,"2012/09/10 07:30",1347262200
"10/09/2012  07:45:00 ",59.25,74.06,84.90,162.17,26.00,49.66,"2012/09/10 07:45",1347263100
"10/09/2012  08:00:00 ",49.92,62.41,71.80,137.14,22.00,42.02,"2012/09/10 08:00",1347264000
"10/09/2012  08:15:00 ",68.91,86.13,98.88,188.85,30.00,57.30,"2012/09/10 08:15",1347264900
"10/09/2012  08:30:00 ",50.43,63.03,74.51,142.32,25.00,47.75,"2012/09/10 08:30",1347265800
"10/09/2012  08:45:00 ",52.55,65.69,75.82,144.81,23.00,43.93,"2012/09/10 08:45",1347266700
"10/09/2012  09:00:00 ",59.99,74.99,85.56,163.42,26.00,49.66,"2012/09/10 09:00",1347267600
"10/09/2012  09:15:00 ",54.66,68.33,76.60,146.30,22.00,42.02,"2012/09/10 09:15",1347268500
"10/09/2012  09:30:00 ",41.30,51.63,61.63,117.71,21.00,40.11,"2012/09/10 09:30",1347269400
"10/09/2012  09:45:00 ",28.48,35.60,43.93,83.90,16.00,30.56,"2012/09/10 09:45",1347270300
"10/09/2012  10:00:00 ",31.25,39.06,47.88,91.45,17.00,32.47,"2012/09/10 10:00",1347271200
"10/09/2012  10:15:00 ",31.68,39.60,47.80,91.29,16.00,30.56,"2012/09/10 10:15",1347272100
"10/09/2012  10:30:00 ",33.50,41.88,49.73,94.99,16.00,30.56,"2012/09/10 10:30",1347273000
"10/09/2012  10:45:00 ",30.73,38.41,45.05,86.05,14.00,26.74,"2012/09/10 10:45",1347273900
"10/09/2012  11:00:00 ",31.66,39.57,46.82,89.43,15.00,28.65,"2012/09/10 11:00",1347274800
"10/09/2012  11:15:00 ",25.57,31.97,40.11,76.60,14.00,26.74,"2012/09/10 11:15",1347275700
"10/09/2012  11:30:00 ",24.32,30.40,38.61,73.75,15.00,28.65,"2012/09/10 11:30",1347276600
"10/09/2012  11:45:00 ",29.71,37.14,45.23,86.38,15.00,28.65,"2012/09/10 11:45",1347277500
"10/09/2012  12:00:00 ",24.24,30.30,38.58,73.68,15.00,28.65,"2012/09/10 12:00",1347278400
"10/09/2012  12:15:00 ",29.70,37.12,44.81,85.58,15.00,28.65,"2012/09/10 12:15",1347279300
"10/09/2012  12:30:00 ",24.01,30.01,37.39,71.42,13.00,24.83,"2012/09/10 12:30",1347280200
"10/09/2012  12:45:00 ",30.73,38.41,48.56,92.76,18.00,34.38,"2012/09/10 12:45",1347281100
"10/09/2012  13:00:00 ",24.82,31.02,40.01,76.42,15.00,28.65,"2012/09/10 13:00",1347282000
"10/09/2012  13:15:00 ",33.40,41.75,52.14,99.58,19.00,36.29,"2012/09/10 13:15",1347282900
"10/09/2012  13:30:00 ",31.31,39.14,48.03,91.74,17.00,32.47,"2012/09/10 13:30",1347283800
"10/09/2012  13:45:00 ",20.38,25.47,32.17,61.45,12.00,22.92,"2012/09/10 13:45",1347284700
"10/09/2012  14:00:00 ",22.37,27.96,33.76,64.49,12.00,22.92,"2012/09/10 14:00",1347285600
"10/09/2012  14:15:00 ",22.88,28.60,36.08,68.91,13.00,24.83,"2012/09/10 14:15",1347286500
"10/09/2012  14:30:00 ",21.96,27.45,35.17,67.17,13.00,24.83,"2012/09/10 14:30",1347287400
"10/09/2012  14:45:00 ",21.83,27.28,35.54,67.88,14.00,26.74,"2012/09/10 14:45",1347288300
"10/09/2012  15:00:00 ",25.10,31.38,39.87,76.15,15.00,28.65,"2012/09/10 15:00",1347289200
"10/09/2012  15:15:00 ",29.51,36.88,47.85,91.39,18.00,34.38,"2012/09/10 15:15",1347290100
"10/09/2012  15:30:00 ",28.03,35.04,46.44,88.70,18.00,34.38,"2012/09/10 15:30",1347291000
"10/09/2012  15:45:00 ",14.82,18.53,25.76,49.21,11.00,21.01,"2012/09/10 15:45",1347291900
"10/09/2012  16:00:00 ",20.59,25.73,36.88,70.43,16.00,30.56,"2012/09/10 16:00",1347292800
"10/09/2012  16:15:00 ",22.70,28.37,38.94,74.38,16.00,30.56,"2012/09/10 16:15",1347293700
"10/09/2012  16:30:00 ",23.19,28.98,41.22,78.72,18.00,34.38,"2012/09/10 16:30",1347294600
"10/09/2012  16:45:00 ",28.50,35.63,47.83,91.35,19.00,36.29,"2012/09/10 16:45",1347295500
"10/09/2012  17:00:00 ",24.05,30.06,40.73,77.79,17.00,32.47,"2012/09/10 17:00",1347296400
"10/09/2012  17:15:00 ",16.85,21.06,30.83,58.88,14.00,26.74,"2012/09/10 17:15",1347297300
"10/09/2012  17:30:00 ",18.64,23.30,31.75,60.64,13.00,24.83,"2012/09/10 17:30",1347298200
"10/09/2012  17:45:00 ",17.26,21.57,30.09,57.48,13.00,24.83,"2012/09/10 17:45",1347299100
"10/09/2012  18:00:00 ",20.26,25.33,35.17,67.18,15.00,28.65,"2012/09/10 18:00",1347300000
"10/09/2012  18:15:00 ",17.12,21.40,30.66,58.56,14.00,26.74,"2012/09/10 18:15",1347300900
"10/09/2012  18:30:00 ",17.19,21.49,30.89,59.01,14.00,26.74,"2012/09/10 18:30",1347301800
"10/09/2012  18:45:00 ",16.62,20.78,28.92,55.23,12.00,22.92,"2012/09/10 18:45",1347302700
"10/09/2012  19:00:00 ",10.89,13.62,23.02,43.96,12.00,22.92,"2012/09/10 19:00",1347303600
"10/09/2012  19:15:00 ",11.89,14.86,23.10,44.12,11.00,21.01,"2012/09/10 19:15",1347304500
"10/09/2012  19:30:00 ",15.11,18.89,29.17,55.71,14.00,26.74,"2012/09/10 19:30",1347305400
"10/09/2012  19:45:00 ",12.50,15.62,24.32,46.45,12.00,22.92,"2012/09/10 19:45",1347306300
"10/09/2012  20:00:00 ",31.93,39.91,48.24,92.15,16.00,30.56,"2012/09/10 20:00",1347307200
"10/09/2012  20:15:00 ",3.91,4.89,13.05,24.92,9.00,17.19,"2012/09/10 20:15",1347308100
"10/09/2012  20:30:00 ",0.28,0.36,5.36,10.24,5.00,9.55,"2012/09/10 20:30",1347309000
"10/09/2012  20:45:00 ",0.22,0.28,3.06,5.85,3.00,5.73,"2012/09/10 20:45",1347309900
"10/09/2012  21:00:00 ",1.09,1.36,2.90,5.54,2.00,3.82,"2012/09/10 21:00",1347310800
"10/09/2012  21:15:00 ",0.87,1.08,3.64,6.95,3.00,5.73,"2012/09/10 21:15",1347311700
"10/09/2012  21:30:00 ",0.10,0.13,2.31,4.41,2.00,3.82,"2012/09/10 21:30",1347312600
"10/09/2012  21:45:00 ",0.73,0.92,3.00,5.73,2.00,3.82,"2012/09/10 21:45",1347313500
"10/09/2012  22:00:00 ",-0.38,-0.48,1.71,3.27,2.00,3.82,"2012/09/10 22:00",1347314400
"10/09/2012  22:15:00 ",0.31,0.39,2.69,5.15,3.00,5.73,"2012/09/10 22:15",1347315300
"10/09/2012  22:30:00 ",1.97,2.47,5.47,10.45,3.00,5.73,"2012/09/10 22:30",1347316200
"10/09/2012  22:45:00 ",4.41,5.52,9.39,17.94,5.00,9.55,"2012/09/10 22:45",1347317100
"10/09/2012  23:00:00 ",3.41,4.26,8.24,15.73,5.00,9.55,"2012/09/10 23:00",1347318000
"10/09/2012  23:15:00 ",2.03,2.54,4.83,9.23,3.00,5.73,"2012/09/10 23:15",1347318900
"10/09/2012  23:30:00 ",0.71,0.89,3.53,6.75,3.00,5.73,"2012/09/10 23:30",1347319800
"10/09/2012  23:45:00 ",1.03,1.28,3.61,6.90,3.00,5.73,"2012/09/10 23:45",1347320700
"11/09/2012  00:00:00 ",2.85,3.57,6.15,11.74,3.00,5.73,"2012/09/11 00:00",1347321600
"11/09/2012  00:15:00 ",1.41,1.77,4.53,8.65,4.00,7.64,"2012/09/11 00:15",1347322500
"11/09/2012  00:30:00 ",1.65,2.06,5.22,9.98,3.00,5.73,"2012/09/11 00:30",1347323400
"11/09/2012  00:45:00 ",8.42,10.52,14.74,28.16,7.00,13.37,"2012/09/11 00:45",1347324300
"11/09/2012  01:00:00 ",1.03,1.29,91.72,175.18,0.00,0.00,"2012/09/11 01:00",1347325200
"11/09/2012  01:15:00 ",6.29,7.86,15.11,28.86,9.00,17.19,"2012/09/11 01:15",1347326100
"11/09/2012  01:30:00 ",5.81,7.26,10.64,20.33,5.00,9.55,"2012/09/11 01:30",1347327000
"11/09/2012  01:45:00 ",2.42,3.02,5.36,10.24,3.00,5.73,"2012/09/11 01:45",1347327900
"11/09/2012  02:00:00 ",3.14,3.93,6.78,12.94,4.00,7.64,"2012/09/11 02:00",1347328800
"11/09/2012  02:15:00 ",5.90,7.38,11.23,21.45,5.00,9.55,"2012/09/11 02:15",1347329700
"11/09/2012  02:30:00 ",10.43,13.04,22.18,42.36,12.00,22.92,"2012/09/11 02:30",1347330600
"11/09/2012  02:45:00 ",1.58,1.98,5.96,11.38,4.00,7.64,"2012/09/11 02:45",1347331500
"11/09/2012  03:00:00 ",2.87,3.58,7.24,13.83,4.00,7.64,"2012/09/11 03:00",1347332400
"11/09/2012  03:15:00 ",5.69,7.11,13.21,25.23,7.00,13.37,"2012/09/11 03:15",1347333300
"11/09/2012  03:30:00 ",4.80,6.00,10.70,20.43,6.00,11.46,"2012/09/11 03:30",1347334200
"11/09/2012  03:45:00 ",4.00,5.00,9.59,18.31,6.00,11.46,"2012/09/11 03:45",1347335100
"11/09/2012  04:00:00 ",5.84,7.31,12.89,24.61,7.00,13.37,"2012/09/11 04:00",1347336000
"11/09/2012  04:15:00 ",3.53,4.42,10.35,19.76,6.00,11.46,"2012/09/11 04:15",1347336900
"11/09/2012  04:30:00 ",2.51,3.14,10.60,20.24,8.00,15.28,"2012/09/11 04:30",1347337800
"11/09/2012  04:45:00 ",8.32,10.39,19.98,38.16,12.00,22.92,"2012/09/11 04:45",1347338700
