STATETIME,NO,NOuGM3,NOX,NOXuGM3,NO2,NO2uGM3,DateTime,UnixTime
"17/06/2012  14:00:00 ",11.06,13.83,29.66,56.64,19.00,36.29,"2012/06/17 14:00",1339941600
"17/06/2012  14:15:00 ",12.71,15.89,33.09,63.20,20.00,38.20,"2012/06/17 14:15",1339942500
"17/06/2012  14:30:00 ",12.82,16.03,34.68,66.23,22.00,42.02,"2012/06/17 14:30",1339943400
"17/06/2012  14:45:00 ",11.35,14.19,31.11,59.41,20.00,38.20,"2012/06/17 14:45",1339944300
"17/06/2012  15:00:00 ",10.42,13.03,30.22,57.72,20.00,38.20,"2012/06/17 15:00",1339945200
"17/06/2012  15:15:00 ",9.32,11.65,28.06,53.59,19.00,36.29,"2012/06/17 15:15",1339946100
"17/06/2012  15:30:00 ",11.30,14.13,31.26,59.71,20.00,38.20,"2012/06/17 15:30",1339947000
"17/06/2012  15:45:00 ",11.42,14.27,29.93,57.17,19.00,36.29,"2012/06/17 15:45",1339947900
"17/06/2012  16:00:00 ",8.88,11.10,25.81,49.30,17.00,32.47,"2012/06/17 16:00",1339948800
"17/06/2012  16:15:00 ",11.59,14.49,28.75,54.92,17.00,32.47,"2012/06/17 16:15",1339949700
"17/06/2012  16:30:00 ",10.48,13.10,29.25,55.87,19.00,36.29,"2012/06/17 16:30",1339950600
"17/06/2012  16:45:00 ",7.73,9.66,24.88,47.53,17.00,32.47,"2012/06/17 16:45",1339951500
"17/06/2012  17:00:00 ",9.74,12.17,27.63,52.77,18.00,34.38,"2012/06/17 17:00",1339952400
"17/06/2012  17:15:00 ",8.32,10.40,24.54,46.87,17.00,32.47,"2012/06/17 17:15",1339953300
"17/06/2012  17:30:00 ",7.39,9.24,24.11,46.05,17.00,32.47,"2012/06/17 17:30",1339954200
"17/06/2012  17:45:00 ",10.01,12.51,28.43,54.30,18.00,34.38,"2012/06/17 17:45",1339955100
"17/06/2012  18:00:00 ",11.15,13.94,29.39,56.14,18.00,34.38,"2012/06/17 18:00",1339956000
"17/06/2012  18:15:00 ",10.58,13.22,28.75,54.91,18.00,34.38,"2012/06/17 18:15",1339956900
"17/06/2012  18:30:00 ",9.75,12.19,26.85,51.27,17.00,32.47,"2012/06/17 18:30",1339957800
"17/06/2012  18:45:00 ",9.29,11.62,26.40,50.43,17.00,32.47,"2012/06/17 18:45",1339958700
"17/06/2012  19:00:00 ",10.37,12.97,26.93,51.44,17.00,32.47,"2012/06/17 19:00",1339959600
"17/06/2012  19:15:00 ",7.89,9.86,25.30,48.32,17.00,32.47,"2012/06/17 19:15",1339960500
"17/06/2012  19:30:00 ",7.92,9.91,24.82,47.41,17.00,32.47,"2012/06/17 19:30",1339961400
"17/06/2012  19:45:00 ",10.13,12.67,27.31,52.16,17.00,32.47,"2012/06/17 19:45",1339962300
"17/06/2012  20:00:00 ",11.19,13.98,28.32,54.09,17.00,32.47,"2012/06/17 20:00",1339963200
"17/06/2012  20:15:00 ",12.77,15.97,29.94,57.19,17.00,32.47,"2012/06/17 20:15",1339964100
"17/06/2012  20:30:00 ",13.12,16.40,29.92,57.14,17.00,32.47,"2012/06/17 20:30",1339965000
"17/06/2012  20:45:00 ",13.74,17.18,30.42,58.11,16.00,30.56,"2012/06/17 20:45",1339965900
"17/06/2012  21:00:00 ",15.60,19.50,34.75,66.37,19.00,36.29,"2012/06/17 21:00",1339966800
"17/06/2012  21:15:00 ",16.18,20.23,34.78,66.43,19.00,36.29,"2012/06/17 21:15",1339967700
"17/06/2012  21:30:00 ",15.00,18.75,33.53,64.05,19.00,36.29,"2012/06/17 21:30",1339968600
"17/06/2012  21:45:00 ",14.87,18.59,33.36,63.72,18.00,34.38,"2012/06/17 21:45",1339969500
"17/06/2012  22:00:00 ",15.52,19.40,33.53,64.03,18.00,34.38,"2012/06/17 22:00",1339970400
"17/06/2012  22:15:00 ",14.43,18.04,32.25,61.59,18.00,34.38,"2012/06/17 22:15",1339971300
"17/06/2012  22:30:00 ",14.84,18.55,32.64,62.34,18.00,34.38,"2012/06/17 22:30",1339972200
"17/06/2012  22:45:00 ",17.73,22.16,35.32,67.46,17.00,32.47,"2012/06/17 22:45",1339973100
"17/06/2012  23:00:00 ",14.02,17.52,30.63,58.51,17.00,32.47,"2012/06/17 23:00",1339974000
"17/06/2012  23:15:00 ",13.37,16.71,29.86,57.04,17.00,32.47,"2012/06/17 23:15",1339974900
"17/06/2012  23:30:00 ",10.81,13.51,27.37,52.28,16.00,30.56,"2012/06/17 23:30",1339975800
"17/06/2012  23:45:00 ",8.89,11.11,25.01,47.78,16.00,30.56,"2012/06/17 23:45",1339976700
"18/06/2012  00:00:00 ",7.61,9.51,22.30,42.60,14.00,26.74,"2012/06/18 00:00",1339977600
"18/06/2012  00:15:00 ",8.16,10.21,22.45,42.88,14.00,26.74,"2012/06/18 00:15",1339978500
"18/06/2012  00:30:00 ",8.32,10.40,21.83,41.70,14.00,26.74,"2012/06/18 00:30",1339979400
"18/06/2012  00:45:00 ",8.32,10.40,22.18,42.36,14.00,26.74,"2012/06/18 00:45",1339980300
"18/06/2012  01:00:00 ",390.01,487.51,409.10,781.38,0.00,0.00,"2012/06/18 01:00",1339981200
"18/06/2012  01:15:00 ",10.10,12.63,23.34,44.58,13.00,24.83,"2012/06/18 01:15",1339982100
"18/06/2012  01:30:00 ",9.39,11.74,22.26,42.51,13.00,24.83,"2012/06/18 01:30",1339983000
"18/06/2012  01:45:00 ",9.20,11.51,21.74,41.53,13.00,24.83,"2012/06/18 01:45",1339983900
"18/06/2012  02:00:00 ",10.30,12.87,23.48,44.85,13.00,24.83,"2012/06/18 02:00",1339984800
"18/06/2012  02:15:00 ",9.99,12.49,23.07,44.07,13.00,24.83,"2012/06/18 02:15",1339985700
"18/06/2012  02:30:00 ",10.19,12.74,23.53,44.94,14.00,26.74,"2012/06/18 02:30",1339986600
"18/06/2012  02:45:00 ",10.62,13.27,24.15,46.12,13.00,24.83,"2012/06/18 02:45",1339987500
"18/06/2012  03:00:00 ",11.42,14.28,25.06,47.86,14.00,26.74,"2012/06/18 03:00",1339988400
"18/06/2012  03:15:00 ",12.17,15.21,26.27,50.17,14.00,26.74,"2012/06/18 03:15",1339989300
"18/06/2012  03:30:00 ",12.73,15.91,27.07,51.71,14.00,26.74,"2012/06/18 03:30",1339990200
"18/06/2012  03:45:00 ",12.15,15.19,26.32,50.27,14.00,26.74,"2012/06/18 03:45",1339991100
"18/06/2012  04:00:00 ",12.27,15.34,26.38,50.39,14.00,26.74,"2012/06/18 04:00",1339992000
"18/06/2012  04:15:00 ",14.31,17.89,30.15,57.58,16.00,30.56,"2012/06/18 04:15",1339992900
"18/06/2012  04:30:00 ",17.25,21.56,33.52,64.03,17.00,32.47,"2012/06/18 04:30",1339993800
"18/06/2012  04:45:00 ",16.85,21.06,33.78,64.51,17.00,32.47,"2012/06/18 04:45",1339994700
"18/06/2012  05:00:00 ",20.56,25.70,37.81,72.21,17.00,32.47,"2012/06/18 05:00",1339995600
"18/06/2012  05:15:00 ",26.60,33.25,44.16,84.35,17.00,32.47,"2012/06/18 05:15",1339996500
"18/06/2012  05:30:00 ",39.78,49.72,59.04,112.76,19.00,36.29,"2012/06/18 05:30",1339997400
"18/06/2012  05:45:00 ",30.33,37.91,48.91,93.43,19.00,36.29,"2012/06/18 05:45",1339998300
"18/06/2012  06:00:00 ",30.54,38.17,49.49,94.52,18.00,34.38,"2012/06/18 06:00",1339999200
"18/06/2012  06:15:00 ",24.40,30.50,42.57,81.31,19.00,36.29,"2012/06/18 06:15",1340000100
"18/06/2012  06:30:00 ",27.22,34.02,47.70,91.11,21.00,40.11,"2012/06/18 06:30",1340001000
"18/06/2012  06:45:00 ",28.12,35.16,48.03,91.74,20.00,38.20,"2012/06/18 06:45",1340001900
"18/06/2012  07:00:00 ",28.35,35.44,50.06,95.61,22.00,42.02,"2012/06/18 07:00",1340002800
"18/06/2012  07:15:00 ",29.38,36.73,51.00,97.41,22.00,42.02,"2012/06/18 07:15",1340003700
"18/06/2012  07:30:00 ",34.37,42.96,56.59,108.08,23.00,43.93,"2012/06/18 07:30",1340004600
"18/06/2012  07:45:00 ",23.18,28.97,44.66,85.30,22.00,42.02,"2012/06/18 07:45",1340005500
"18/06/2012  08:00:00 ",23.81,29.76,46.16,88.17,22.00,42.02,"2012/06/18 08:00",1340006400
"18/06/2012  08:15:00 ",20.69,25.86,42.43,81.04,21.00,40.11,"2012/06/18 08:15",1340007300
"18/06/2012  08:30:00 ",28.01,35.01,49.58,94.69,22.00,42.02,"2012/06/18 08:30",1340008200
"18/06/2012  08:45:00 ",30.73,38.41,53.13,101.47,22.00,42.02,"2012/06/18 08:45",1340009100
"18/06/2012  09:00:00 ",27.53,34.41,49.39,94.34,21.00,40.11,"2012/06/18 09:00",1340010000
"18/06/2012  09:15:00 ",27.20,34.00,50.09,95.67,23.00,43.93,"2012/06/18 09:15",1340010900
"18/06/2012  09:30:00 ",44.29,55.36,71.65,136.85,28.00,53.48,"2012/06/18 09:30",1340011800
"18/06/2012  09:45:00 ",40.98,51.22,69.12,132.02,28.00,53.48,"2012/06/18 09:45",1340012700
"18/06/2012  10:00:00 ",39.03,48.79,65.00,124.15,26.00,49.66,"2012/06/18 10:00",1340013600
"18/06/2012  10:15:00 ",29.34,36.68,55.57,106.15,27.00,51.57,"2012/06/18 10:15",1340014500
"18/06/2012  10:30:00 ",31.08,38.85,56.40,107.72,25.00,47.75,"2012/06/18 10:30",1340015400
"18/06/2012  10:45:00 ",24.81,31.01,49.49,94.53,24.00,45.84,"2012/06/18 10:45",1340016300
"18/06/2012  11:00:00 ",21.74,27.17,43.77,83.61,22.00,42.02,"2012/06/18 11:00",1340017200
"18/06/2012  11:15:00 ",23.19,28.99,47.17,90.10,24.00,45.84,"2012/06/18 11:15",1340018100
"18/06/2012  11:30:00 ",21.70,27.13,46.19,88.22,24.00,45.84,"2012/06/18 11:30",1340019000
"18/06/2012  11:45:00 ",27.74,34.68,53.21,101.62,25.00,47.75,"2012/06/18 11:45",1340019900
"18/06/2012  12:00:00 ",25.70,32.12,51.35,98.08,25.00,47.75,"2012/06/18 12:00",1340020800
"18/06/2012  12:15:00 ",21.84,27.29,45.05,86.04,23.00,43.93,"2012/06/18 12:15",1340021700
"18/06/2012  12:30:00 ",24.94,31.18,49.60,94.74,25.00,47.75,"2012/06/18 12:30",1340022600
"18/06/2012  12:45:00 ",18.79,23.49,40.18,76.74,21.00,40.11,"2012/06/18 12:45",1340023500
"18/06/2012  13:00:00 ",17.91,22.39,37.04,70.74,19.00,36.29,"2012/06/18 13:00",1340024400
"18/06/2012  13:15:00 ",19.45,24.31,38.33,73.21,19.00,36.29,"2012/06/18 13:15",1340025300
"18/06/2012  13:30:00 ",19.30,24.12,37.68,71.97,19.00,36.29,"2012/06/18 13:30",1340026200
"18/06/2012  13:45:00 ",25.48,31.84,46.52,88.86,22.00,42.02,"2012/06/18 13:45",1340027100
"18/06/2012  14:00:00 ",16.73,20.91,36.95,70.57,20.00,38.20,"2012/06/18 14:00",1340028000
"18/06/2012  14:15:00 ",20.88,26.10,44.32,84.66,23.00,43.93,"2012/06/18 14:15",1340028900
"18/06/2012  14:30:00 ",22.59,28.23,45.84,87.55,23.00,43.93,"2012/06/18 14:30",1340029800
"18/06/2012  14:45:00 ",22.85,28.57,45.92,87.70,23.00,43.93,"2012/06/18 14:45",1340030700
"18/06/2012  15:00:00 ",19.11,23.89,41.14,78.57,22.00,42.02,"2012/06/18 15:00",1340031600
"18/06/2012  15:15:00 ",18.67,23.34,40.98,78.27,22.00,42.02,"2012/06/18 15:15",1340032500
"18/06/2012  15:30:00 ",19.72,24.65,43.43,82.96,23.00,43.93,"2012/06/18 15:30",1340033400
"18/06/2012  15:45:00 ",25.58,31.98,52.51,100.30,27.00,51.57,"2012/06/18 15:45",1340034300
"18/06/2012  16:00:00 ",31.93,39.92,63.97,122.18,32.00,61.12,"2012/06/18 16:00",1340035200
"18/06/2012  16:15:00 ",27.53,34.42,62.24,118.89,34.00,64.94,"2012/06/18 16:15",1340036100
"18/06/2012  16:30:00 ",22.14,27.67,57.82,110.44,36.00,68.76,"2012/06/18 16:30",1340037000
"18/06/2012  16:45:00 ",19.88,24.85,47.56,90.84,28.00,53.48,"2012/06/18 16:45",1340037900
"18/06/2012  17:00:00 ",18.92,23.64,46.21,88.26,27.00,51.57,"2012/06/18 17:00",1340038800
"18/06/2012  17:15:00 ",20.41,25.51,51.05,97.50,31.00,59.21,"2012/06/18 17:15",1340039700
"18/06/2012  17:30:00 ",18.13,22.66,45.53,86.96,28.00,53.48,"2012/06/18 17:30",1340040600
"18/06/2012  17:45:00 ",16.66,20.83,41.18,78.65,24.00,45.84,"2012/06/18 17:45",1340041500
"18/06/2012  18:00:00 ",17.97,22.47,44.39,84.79,26.00,49.66,"2012/06/18 18:00",1340042400
"18/06/2012  18:15:00 ",19.29,24.12,44.09,84.21,25.00,47.75,"2012/06/18 18:15",1340043300
"18/06/2012  18:30:00 ",15.42,19.28,39.75,75.93,25.00,47.75,"2012/06/18 18:30",1340044200
"18/06/2012  18:45:00 ",15.81,19.77,38.12,72.80,22.00,42.02,"2012/06/18 18:45",1340045100
"18/06/2012  19:00:00 ",14.80,18.50,37.55,71.73,23.00,43.93,"2012/06/18 19:00",1340046000
"18/06/2012  19:15:00 ",21.19,26.48,47.09,89.94,26.00,49.66,"2012/06/18 19:15",1340046900
"18/06/2012  19:30:00 ",26.33,32.91,53.47,102.12,27.00,51.57,"2012/06/18 19:30",1340047800
"18/06/2012  19:45:00 ",21.68,27.09,45.80,87.48,24.00,45.84,"2012/06/18 19:45",1340048700
"18/06/2012  20:00:00 ",19.79,24.74,43.76,83.57,24.00,45.84,"2012/06/18 20:00",1340049600
"18/06/2012  20:15:00 ",22.75,28.44,48.94,93.48,26.00,49.66,"2012/06/18 20:15",1340050500
"18/06/2012  20:30:00 ",25.95,32.44,52.72,100.70,27.00,51.57,"2012/06/18 20:30",1340051400
"18/06/2012  20:45:00 ",20.07,25.08,44.78,85.52,25.00,47.75,"2012/06/18 20:45",1340052300
"18/06/2012  21:00:00 ",18.93,23.67,42.06,80.34,23.00,43.93,"2012/06/18 21:00",1340053200
"18/06/2012  21:15:00 ",18.08,22.61,41.03,78.38,23.00,43.93,"2012/06/18 21:15",1340054100
"18/06/2012  21:30:00 ",17.79,22.23,40.72,77.77,23.00,43.93,"2012/06/18 21:30",1340055000
"18/06/2012  21:45:00 ",24.97,31.21,48.65,92.93,24.00,45.84,"2012/06/18 21:45",1340055900
"18/06/2012  22:00:00 ",23.40,29.25,48.23,92.12,25.00,47.75,"2012/06/18 22:00",1340056800
"18/06/2012  22:15:00 ",24.16,30.20,47.24,90.23,23.00,43.93,"2012/06/18 22:15",1340057700
"18/06/2012  22:30:00 ",32.67,40.83,57.19,109.23,24.00,45.84,"2012/06/18 22:30",1340058600
"18/06/2012  22:45:00 ",38.39,47.99,62.10,118.61,24.00,45.84,"2012/06/18 22:45",1340059500
"18/06/2012  23:00:00 ",38.24,47.80,60.67,115.88,23.00,43.93,"2012/06/18 23:00",1340060400
"18/06/2012  23:15:00 ",26.45,33.07,48.76,93.14,23.00,43.93,"2012/06/18 23:15",1340061300
"18/06/2012  23:30:00 ",24.61,30.77,45.00,85.96,20.00,38.20,"2012/06/18 23:30",1340062200
"18/06/2012  23:45:00 ",21.82,27.27,42.63,81.43,21.00,40.11,"2012/06/18 23:45",1340063100
"19/06/2012  00:00:00 ",22.96,28.70,43.67,83.41,21.00,40.11,"2012/06/19 00:00",1340064000
"19/06/2012  00:15:00 ",20.55,25.68,39.91,76.23,19.00,36.29,"2012/06/19 00:15",1340064900
"19/06/2012  00:30:00 ",16.37,20.46,35.42,67.65,19.00,36.29,"2012/06/19 00:30",1340065800
"19/06/2012  00:45:00 ",14.04,17.55,31.69,60.53,18.00,34.38,"2012/06/19 00:45",1340066700
"19/06/2012  01:00:00 ",386.53,483.16,407.05,777.47,0.00,0.00,"2012/06/19 01:00",1340067600
"19/06/2012  01:15:00 ",17.41,21.76,36.37,69.47,19.00,36.29,"2012/06/19 01:15",1340068500
"19/06/2012  01:30:00 ",16.01,20.01,34.14,65.22,18.00,34.38,"2012/06/19 01:30",1340069400
"19/06/2012  01:45:00 ",15.49,19.36,33.83,64.62,19.00,36.29,"2012/06/19 01:45",1340070300
"19/06/2012  02:00:00 ",15.16,18.96,32.75,62.55,18.00,34.38,"2012/06/19 02:00",1340071200
"19/06/2012  02:15:00 ",14.90,18.63,32.36,61.82,17.00,32.47,"2012/06/19 02:15",1340072100
"19/06/2012  02:30:00 ",16.78,20.97,35.44,67.69,18.00,34.38,"2012/06/19 02:30",1340073000
"19/06/2012  02:45:00 ",18.19,22.74,37.71,72.03,20.00,38.20,"2012/06/19 02:45",1340073900
"19/06/2012  03:00:00 ",21.02,26.28,40.83,77.99,20.00,38.20,"2012/06/19 03:00",1340074800
"19/06/2012  03:15:00 ",21.63,27.03,43.15,82.41,21.00,40.11,"2012/06/19 03:15",1340075700
"19/06/2012  03:30:00 ",22.64,28.30,42.49,81.15,19.00,36.29,"2012/06/19 03:30",1340076600
"19/06/2012  03:45:00 ",28.70,35.88,48.81,93.23,20.00,38.20,"2012/06/19 03:45",1340077500
"19/06/2012  04:00:00 ",35.97,44.96,56.06,107.08,20.00,38.20,"2012/06/19 04:00",1340078400
"19/06/2012  04:15:00 ",32.86,41.08,53.23,101.67,20.00,38.20,"2012/06/19 04:15",1340079300
"19/06/2012  04:30:00 ",37.81,47.26,61.34,117.16,23.00,43.93,"2012/06/19 04:30",1340080200
"19/06/2012  04:45:00 ",31.09,38.87,50.97,97.34,20.00,38.20,"2012/06/19 04:45",1340081100
"19/06/2012  05:00:00 ",42.46,53.07,63.65,121.56,22.00,42.02,"2012/06/19 05:00",1340082000
"19/06/2012  05:15:00 ",56.08,70.09,78.22,149.41,22.00,42.02,"2012/06/19 05:15",1340082900
"19/06/2012  05:30:00 ",57.41,71.76,79.09,151.06,22.00,42.02,"2012/06/19 05:30",1340083800
"19/06/2012  05:45:00 ",49.24,61.54,72.36,138.20,23.00,43.93,"2012/06/19 05:45",1340084700
"19/06/2012  06:00:00 ",46.49,58.12,69.22,132.22,23.00,43.93,"2012/06/19 06:00",1340085600
"19/06/2012  06:15:00 ",39.98,49.97,63.96,122.16,24.00,45.84,"2012/06/19 06:15",1340086500
"19/06/2012  06:30:00 ",38.31,47.89,61.85,118.13,24.00,45.84,"2012/06/19 06:30",1340087400
"19/06/2012  06:45:00 ",51.14,63.93,77.80,148.60,27.00,51.57,"2012/06/19 06:45",1340088300
"19/06/2012  07:00:00 ",42.99,53.74,67.59,129.09,25.00,47.75,"2012/06/19 07:00",1340089200
"19/06/2012  07:15:00 ",31.88,39.85,54.52,104.13,23.00,43.93,"2012/06/19 07:15",1340090100
"19/06/2012  07:30:00 ",24.68,30.84,46.87,89.53,22.00,42.02,"2012/06/19 07:30",1340091000
"19/06/2012  07:45:00 ",21.79,27.24,41.87,79.97,20.00,38.20,"2012/06/19 07:45",1340091900
"19/06/2012  08:00:00 ",20.55,25.68,42.20,80.61,21.00,40.11,"2012/06/19 08:00",1340092800
"19/06/2012  08:15:00 ",20.96,26.20,41.30,78.88,20.00,38.20,"2012/06/19 08:15",1340093700
"19/06/2012  08:30:00 ",24.57,30.72,47.81,91.32,23.00,43.93,"2012/06/19 08:30",1340094600
"19/06/2012  08:45:00 ",19.47,24.34,39.95,76.30,21.00,40.11,"2012/06/19 08:45",1340095500
"19/06/2012  09:00:00 ",16.83,21.04,38.03,72.64,21.00,40.11,"2012/06/19 09:00",1340096400
"19/06/2012  09:15:00 ",26.38,32.98,50.50,96.45,24.00,45.84,"2012/06/19 09:15",1340097300
"19/06/2012  09:30:00 ",23.52,29.40,47.63,90.96,24.00,45.84,"2012/06/19 09:30",1340098200
"19/06/2012  09:45:00 ",26.70,33.37,52.86,100.97,26.00,49.66,"2012/06/19 09:45",1340099100
"19/06/2012  10:00:00 ",22.62,28.28,46.47,88.76,23.00,43.93,"2012/06/19 10:00",1340100000
"19/06/2012  10:15:00 ",16.97,21.22,40.11,76.61,23.00,43.93,"2012/06/19 10:15",1340100900
"19/06/2012  10:30:00 ",18.90,23.63,43.21,82.54,24.00,45.84,"2012/06/19 10:30",1340101800
"19/06/2012  10:45:00 ",20.35,25.44,44.76,85.50,25.00,47.75,"2012/06/19 10:45",1340102700
"19/06/2012  11:00:00 ",21.79,27.23,47.60,90.92,26.00,49.66,"2012/06/19 11:00",1340103600
"19/06/2012  11:15:00 ",17.52,21.90,42.84,81.83,25.00,47.75,"2012/06/19 11:15",1340104500
"19/06/2012  11:30:00 ",15.36,19.20,39.11,74.70,24.00,45.84,"2012/06/19 11:30",1340105400
"19/06/2012  11:45:00 ",19.92,24.90,45.93,87.72,26.00,49.66,"2012/06/19 11:45",1340106300
"19/06/2012  12:00:00 ",19.57,24.46,45.44,86.79,25.00,47.75,"2012/06/19 12:00",1340107200
"19/06/2012  12:15:00 ",20.32,25.40,45.87,87.61,26.00,49.66,"2012/06/19 12:15",1340108100
"19/06/2012  12:30:00 ",25.83,32.28,51.57,98.50,26.00,49.66,"2012/06/19 12:30",1340109000
"19/06/2012  12:45:00 ",15.74,19.67,39.59,75.62,24.00,45.84,"2012/06/19 12:45",1340109900
"19/06/2012  13:00:00 ",13.49,16.86,37.21,71.07,24.00,45.84,"2012/06/19 13:00",1340110800
"19/06/2012  13:15:00 ",12.15,15.18,33.96,64.86,22.00,42.02,"2012/06/19 13:15",1340111700
"19/06/2012  13:30:00 ",11.15,13.94,31.72,60.58,21.00,40.11,"2012/06/19 13:30",1340112600
"19/06/2012  13:45:00 ",19.53,24.41,43.10,82.33,23.00,43.93,"2012/06/19 13:45",1340113500
"19/06/2012  14:00:00 ",17.22,21.53,40.39,77.15,23.00,43.93,"2012/06/19 14:00",1340114400
"19/06/2012  14:15:00 ",17.68,22.10,42.03,80.28,24.00,45.84,"2012/06/19 14:15",1340115300
"19/06/2012  14:30:00 ",21.64,27.05,47.16,90.07,25.00,47.75,"2012/06/19 14:30",1340116200
"19/06/2012  14:45:00 ",17.10,21.37,39.39,75.23,22.00,42.02,"2012/06/19 14:45",1340117100
"19/06/2012  15:00:00 ",15.65,19.57,36.42,69.56,20.00,38.20,"2012/06/19 15:00",1340118000
"19/06/2012  15:15:00 ",18.65,23.31,40.45,77.25,21.00,40.11,"2012/06/19 15:15",1340118900
"19/06/2012  15:30:00 ",13.31,16.64,35.02,66.89,22.00,42.02,"2012/06/19 15:30",1340119800
"19/06/2012  15:45:00 ",20.27,25.34,45.92,87.71,26.00,49.66,"2012/06/19 15:45",1340120700
"19/06/2012  16:00:00 ",14.44,18.05,35.53,67.87,22.00,42.02,"2012/06/19 16:00",1340121600
"19/06/2012  16:15:00 ",13.20,16.50,34.80,66.48,22.00,42.02,"2012/06/19 16:15",1340122500
"19/06/2012  16:30:00 ",11.69,14.62,31.22,59.64,19.00,36.29,"2012/06/19 16:30",1340123400
"19/06/2012  16:45:00 ",15.17,18.96,37.63,71.87,23.00,43.93,"2012/06/19 16:45",1340124300
"19/06/2012  17:00:00 ",15.28,19.10,37.37,71.38,22.00,42.02,"2012/06/19 17:00",1340125200
"19/06/2012  17:15:00 ",17.11,21.39,40.56,77.48,24.00,45.84,"2012/06/19 17:15",1340126100
"19/06/2012  17:30:00 ",23.01,28.76,50.55,96.56,28.00,53.48,"2012/06/19 17:30",1340127000
"19/06/2012  17:45:00 ",23.85,29.81,50.54,96.54,27.00,51.57,"2012/06/19 17:45",1340127900
"19/06/2012  18:00:00 ",14.63,18.29,37.26,71.17,22.00,42.02,"2012/06/19 18:00",1340128800
"19/06/2012  18:15:00 ",16.43,20.54,40.39,77.15,24.00,45.84,"2012/06/19 18:15",1340129700
"19/06/2012  18:30:00 ",17.20,21.50,40.06,76.51,23.00,43.93,"2012/06/19 18:30",1340130600
"19/06/2012  18:45:00 ",10.64,13.30,32.01,61.14,21.00,40.11,"2012/06/19 18:45",1340131500
"19/06/2012  19:00:00 ",12.12,15.15,32.93,62.90,21.00,40.11,"2012/06/19 19:00",1340132400
"19/06/2012  19:15:00 ",12.67,15.84,34.58,66.06,22.00,42.02,"2012/06/19 19:15",1340133300
"19/06/2012  19:30:00 ",7.43,9.29,26.15,49.94,19.00,36.29,"2012/06/19 19:30",1340134200
"19/06/2012  19:45:00 ",7.90,9.87,27.03,51.63,19.00,36.29,"2012/06/19 19:45",1340135100
"19/06/2012  20:00:00 ",12.42,15.53,34.06,65.06,22.00,42.02,"2012/06/19 20:00",1340136000
"19/06/2012  20:15:00 ",13.88,17.35,38.25,73.06,24.00,45.84,"2012/06/19 20:15",1340136900
"19/06/2012  20:30:00 ",11.23,14.04,34.05,65.04,23.00,43.93,"2012/06/19 20:30",1340137800
"19/06/2012  20:45:00 ",11.49,14.36,32.05,61.21,21.00,40.11,"2012/06/19 20:45",1340138700
"19/06/2012  21:00:00 ",14.99,18.74,36.30,69.32,21.00,40.11,"2012/06/19 21:00",1340139600
"19/06/2012  21:15:00 ",17.95,22.44,39.83,76.08,22.00,42.02,"2012/06/19 21:15",1340140500
"19/06/2012  21:30:00 ",15.73,19.66,36.19,69.13,20.00,38.20,"2012/06/19 21:30",1340141400
"19/06/2012  21:45:00 ",12.51,15.64,32.23,61.55,19.00,36.29,"2012/06/19 21:45",1340142300
"19/06/2012  22:00:00 ",16.96,21.20,37.68,71.98,21.00,40.11,"2012/06/19 22:00",1340143200
"19/06/2012  22:15:00 ",13.80,17.25,34.25,65.42,20.00,38.20,"2012/06/19 22:15",1340144100
"19/06/2012  22:30:00 ",15.81,19.76,36.37,69.47,20.00,38.20,"2012/06/19 22:30",1340145000
"19/06/2012  22:45:00 ",13.99,17.49,33.30,63.60,19.00,36.29,"2012/06/19 22:45",1340145900
"19/06/2012  23:00:00 ",10.48,13.11,28.87,55.14,19.00,36.29,"2012/06/19 23:00",1340146800
"19/06/2012  23:15:00 ",10.81,13.52,28.56,54.56,18.00,34.38,"2012/06/19 23:15",1340147700
"19/06/2012  23:30:00 ",12.01,15.01,29.96,57.23,18.00,34.38,"2012/06/19 23:30",1340148600
"19/06/2012  23:45:00 ",11.55,14.44,28.34,54.13,16.00,30.56,"2012/06/19 23:45",1340149500
"20/06/2012  00:00:00 ",11.16,13.95,27.25,52.04,16.00,30.56,"2012/06/20 00:00",1340150400
"20/06/2012  00:15:00 ",11.11,13.89,27.71,52.93,17.00,32.47,"2012/06/20 00:15",1340151300
"20/06/2012  00:30:00 ",12.19,15.24,29.12,55.62,17.00,32.47,"2012/06/20 00:30",1340152200
"20/06/2012  00:45:00 ",10.14,12.68,24.93,47.62,15.00,28.65,"2012/06/20 00:45",1340153100
"20/06/2012  01:00:00 ",389.71,487.13,411.95,786.82,0.00,0.00,"2012/06/20 01:00",1340154000
"20/06/2012  01:15:00 ",7.97,9.96,21.29,40.66,13.00,24.83,"2012/06/20 01:15",1340154900
"20/06/2012  01:30:00 ",10.01,12.51,23.36,44.63,13.00,24.83,"2012/06/20 01:30",1340155800
"20/06/2012  01:45:00 ",8.91,11.14,22.15,42.32,13.00,24.83,"2012/06/20 01:45",1340156700
"20/06/2012  02:00:00 ",6.95,8.69,19.94,38.08,13.00,24.83,"2012/06/20 02:00",1340157600
"20/06/2012  02:15:00 ",8.76,10.96,23.23,44.36,14.00,26.74,"2012/06/20 02:15",1340158500
"20/06/2012  02:30:00 ",10.29,12.86,25.20,48.13,15.00,28.65,"2012/06/20 02:30",1340159400
"20/06/2012  02:45:00 ",6.51,8.14,19.85,37.91,13.00,24.83,"2012/06/20 02:45",1340160300
