DateTime,UnixTime,SpacesOccupied
"2013/04/01 02:25",1364783100,10
"2013/04/01 02:25",1364783100,10
"2013/04/01 02:26",1364783160,10
"2013/04/01 02:26",1364783160,10
"2013/04/01 02:27",1364783220,10
"2013/04/01 02:27",1364783220,10
"2013/04/01 02:28",1364783280,10
"2013/04/01 02:28",1364783280,10
"2013/04/01 02:29",1364783340,10
"2013/04/01 02:29",1364783340,10
"2013/04/01 02:30",1364783400,10
"2013/04/01 02:30",1364783400,10
"2013/04/01 02:31",1364783460,10
"2013/04/01 02:31",1364783460,10
"2013/04/01 02:32",1364783520,10
"2013/04/01 02:32",1364783520,10
"2013/04/01 02:33",1364783580,10
"2013/04/01 02:33",1364783580,10
"2013/04/01 02:34",1364783640,10
"2013/04/01 02:34",1364783640,10
"2013/04/01 02:35",1364783700,10
"2013/04/01 02:35",1364783700,10
"2013/04/01 02:36",1364783760,10
"2013/04/01 02:36",1364783760,10
"2013/04/01 02:37",1364783820,10
"2013/04/01 02:37",1364783820,10
"2013/04/01 02:38",1364783880,10
"2013/04/01 02:38",1364783880,10
"2013/04/01 02:39",1364783940,10
"2013/04/01 02:39",1364783940,10
"2013/04/01 02:40",1364784000,10
"2013/04/01 02:40",1364784000,10
"2013/04/01 02:41",1364784060,10
"2013/04/01 02:41",1364784060,10
"2013/04/01 02:42",1364784120,10
"2013/04/01 02:42",1364784120,10
"2013/04/01 02:43",1364784180,10
"2013/04/01 02:43",1364784180,10
"2013/04/01 02:44",1364784240,10
"2013/04/01 02:44",1364784240,10
"2013/04/01 02:45",1364784300,10
"2013/04/01 02:45",1364784300,10
"2013/04/01 02:46",1364784360,10
"2013/04/01 02:46",1364784360,10
"2013/04/01 02:47",1364784420,10
"2013/04/01 02:47",1364784420,10
"2013/04/01 02:48",1364784480,10
"2013/04/01 02:48",1364784480,10
"2013/04/01 02:49",1364784540,10
"2013/04/01 02:49",1364784540,10
"2013/04/01 02:50",1364784600,10
"2013/04/01 02:50",1364784600,10
"2013/04/01 02:51",1364784660,10
"2013/04/01 02:51",1364784660,10
"2013/04/01 02:52",1364784720,10
"2013/04/01 02:52",1364784720,10
"2013/04/01 02:53",1364784780,10
"2013/04/01 02:53",1364784780,10
"2013/04/01 02:54",1364784840,10
"2013/04/01 02:54",1364784840,10
"2013/04/01 02:55",1364784900,10
"2013/04/01 02:55",1364784900,10
"2013/04/01 02:56",1364784960,10
"2013/04/01 02:56",1364784960,10
"2013/04/01 02:57",1364785020,10
"2013/04/01 02:57",1364785020,10
"2013/04/01 02:58",1364785080,10
"2013/04/01 02:58",1364785080,10
"2013/04/01 02:59",1364785140,10
"2013/04/01 02:59",1364785140,10
"2013/04/01 03:00",1364785200,10
"2013/04/01 03:00",1364785200,10
"2013/04/01 03:01",1364785260,10
"2013/04/01 03:01",1364785260,10
"2013/04/01 03:02",1364785320,10
"2013/04/01 03:02",1364785320,10
"2013/04/01 03:03",1364785380,10
"2013/04/01 03:03",1364785380,10
"2013/04/01 03:04",1364785440,10
"2013/04/01 03:04",1364785440,10
"2013/04/01 03:05",1364785500,10
"2013/04/01 03:05",1364785500,10
"2013/04/01 03:06",1364785560,10
"2013/04/01 03:06",1364785560,10
"2013/04/01 03:07",1364785620,10
"2013/04/01 03:07",1364785620,10
"2013/04/01 03:08",1364785680,10
"2013/04/01 03:08",1364785680,10
"2013/04/01 03:09",1364785740,10
"2013/04/01 03:09",1364785740,10
"2013/04/01 03:10",1364785800,10
"2013/04/01 03:10",1364785800,10
"2013/04/01 03:11",1364785860,10
"2013/04/01 03:11",1364785860,10
"2013/04/01 03:12",1364785920,10
"2013/04/01 03:12",1364785920,10
"2013/04/01 03:13",1364785980,10
"2013/04/01 03:13",1364785980,10
"2013/04/01 03:14",1364786040,10
"2013/04/01 03:14",1364786040,10
"2013/04/01 03:15",1364786100,10
"2013/04/01 03:15",1364786100,10
"2013/04/01 03:16",1364786160,10
"2013/04/01 03:16",1364786160,10
"2013/04/01 03:17",1364786220,10
"2013/04/01 03:17",1364786220,10
"2013/04/01 03:18",1364786280,10
"2013/04/01 03:18",1364786280,10
"2013/04/01 03:19",1364786340,10
"2013/04/01 03:19",1364786340,10
"2013/04/01 03:20",1364786400,10
"2013/04/01 03:20",1364786400,10
"2013/04/01 03:21",1364786460,10
"2013/04/01 03:21",1364786460,10
"2013/04/01 03:22",1364786520,10
"2013/04/01 03:22",1364786520,10
"2013/04/01 03:23",1364786580,10
"2013/04/01 03:23",1364786580,10
"2013/04/01 03:24",1364786640,10
"2013/04/01 03:24",1364786640,10
"2013/04/01 03:25",1364786700,10
"2013/04/01 03:25",1364786700,10
"2013/04/01 03:26",1364786760,10
"2013/04/01 03:26",1364786760,10
"2013/04/01 03:27",1364786820,10
"2013/04/01 03:27",1364786820,10
"2013/04/01 03:28",1364786880,10
"2013/04/01 03:28",1364786880,10
"2013/04/01 03:29",1364786940,10
"2013/04/01 03:29",1364786940,10
"2013/04/01 03:30",1364787000,10
"2013/04/01 03:30",1364787000,10
"2013/04/01 03:31",1364787060,10
"2013/04/01 03:31",1364787060,10
"2013/04/01 03:32",1364787120,10
"2013/04/01 03:32",1364787120,10
"2013/04/01 03:33",1364787180,10
"2013/04/01 03:33",1364787180,10
"2013/04/01 03:34",1364787240,10
"2013/04/01 03:34",1364787240,10
"2013/04/01 03:35",1364787300,10
"2013/04/01 03:35",1364787300,10
"2013/04/01 03:36",1364787360,10
"2013/04/01 03:36",1364787360,10
"2013/04/01 03:37",1364787420,10
"2013/04/01 03:37",1364787420,10
"2013/04/01 03:38",1364787480,10
"2013/04/01 03:38",1364787480,10
"2013/04/01 03:39",1364787540,10
"2013/04/01 03:39",1364787540,10
"2013/04/01 03:40",1364787600,10
"2013/04/01 03:40",1364787600,10
"2013/04/01 03:41",1364787660,10
"2013/04/01 03:41",1364787660,10
"2013/04/01 03:42",1364787720,10
"2013/04/01 03:42",1364787720,10
"2013/04/01 03:43",1364787780,10
"2013/04/01 03:43",1364787780,10
"2013/04/01 03:44",1364787840,10
"2013/04/01 03:44",1364787840,10
"2013/04/01 03:45",1364787900,10
"2013/04/01 03:45",1364787900,10
"2013/04/01 03:46",1364787960,10
"2013/04/01 03:46",1364787960,10
"2013/04/01 03:47",1364788020,10
"2013/04/01 03:47",1364788020,10
"2013/04/01 03:48",1364788080,10
"2013/04/01 03:48",1364788080,10
"2013/04/01 03:49",1364788140,10
"2013/04/01 03:49",1364788140,10
"2013/04/01 03:50",1364788200,10
"2013/04/01 03:50",1364788200,10
"2013/04/01 03:51",1364788260,10
"2013/04/01 03:51",1364788260,10
"2013/04/01 03:52",1364788320,10
"2013/04/01 03:52",1364788320,10
"2013/04/01 03:53",1364788380,10
"2013/04/01 03:53",1364788380,10
"2013/04/01 03:54",1364788440,10
"2013/04/01 03:54",1364788440,10
"2013/04/01 03:55",1364788500,10
"2013/04/01 03:55",1364788500,10
"2013/04/01 03:56",1364788560,10
"2013/04/01 03:56",1364788560,10
"2013/04/01 03:57",1364788620,10
"2013/04/01 03:57",1364788620,10
"2013/04/01 03:58",1364788680,10
"2013/04/01 03:58",1364788680,10
"2013/04/01 03:59",1364788740,10
"2013/04/01 03:59",1364788740,10
"2013/04/01 04:00",1364788800,10
"2013/04/01 04:00",1364788800,10
"2013/04/01 04:01",1364788860,10
"2013/04/01 04:01",1364788860,10
"2013/04/01 04:02",1364788920,10
"2013/04/01 04:02",1364788920,10
"2013/04/01 04:03",1364788980,10
"2013/04/01 04:03",1364788980,10
"2013/04/01 04:04",1364789040,10
"2013/04/01 04:04",1364789040,10
"2013/04/01 04:05",1364789100,10
"2013/04/01 04:05",1364789100,10
"2013/04/01 04:06",1364789160,10
"2013/04/01 04:06",1364789160,10
"2013/04/01 04:07",1364789220,10
"2013/04/01 04:07",1364789220,10
"2013/04/01 04:08",1364789280,10
"2013/04/01 04:08",1364789280,10
"2013/04/01 04:09",1364789340,10
"2013/04/01 04:09",1364789340,10
"2013/04/01 04:10",1364789400,10
"2013/04/01 04:10",1364789400,10
"2013/04/01 04:11",1364789460,10
"2013/04/01 04:11",1364789460,10
"2013/04/01 04:12",1364789520,10
"2013/04/01 04:12",1364789520,10
"2013/04/01 04:13",1364789580,10
"2013/04/01 04:13",1364789580,10
"2013/04/01 04:14",1364789640,10
"2013/04/01 04:14",1364789640,10
"2013/04/01 04:15",1364789700,10
"2013/04/01 04:15",1364789700,10
"2013/04/01 04:16",1364789760,10
"2013/04/01 04:16",1364789760,10
"2013/04/01 04:17",1364789820,10
"2013/04/01 04:17",1364789820,10
"2013/04/01 04:18",1364789880,10
"2013/04/01 04:18",1364789880,10
"2013/04/01 04:19",1364789940,10
"2013/04/01 04:19",1364789940,10
"2013/04/01 04:20",1364790000,10
"2013/04/01 04:20",1364790000,10
"2013/04/01 04:21",1364790060,10
"2013/04/01 04:21",1364790060,10
"2013/04/01 04:22",1364790120,10
"2013/04/01 04:22",1364790120,10
"2013/04/01 04:23",1364790180,10
"2013/04/01 04:23",1364790180,10
"2013/04/01 04:24",1364790240,10
"2013/04/01 04:24",1364790240,10
"2013/04/01 04:25",1364790300,10
"2013/04/01 04:25",1364790300,10
"2013/04/01 04:26",1364790360,10
"2013/04/01 04:26",1364790360,10
"2013/04/01 04:27",1364790420,10
"2013/04/01 04:27",1364790420,10
"2013/04/01 04:28",1364790480,10
"2013/04/01 04:28",1364790480,10
"2013/04/01 04:29",1364790540,10
"2013/04/01 04:29",1364790540,10
"2013/04/01 04:30",1364790600,10
"2013/04/01 04:30",1364790600,10
"2013/04/01 04:31",1364790660,10
"2013/04/01 04:31",1364790660,10
"2013/04/01 04:32",1364790720,10
"2013/04/01 04:32",1364790720,10
"2013/04/01 04:33",1364790780,10
"2013/04/01 04:33",1364790780,10
"2013/04/01 04:34",1364790840,10
"2013/04/01 04:34",1364790840,10
"2013/04/01 04:35",1364790900,10
"2013/04/01 04:35",1364790900,10
"2013/04/01 04:36",1364790960,10
"2013/04/01 04:36",1364790960,10
"2013/04/01 04:37",1364791020,10
"2013/04/01 04:37",1364791020,10
"2013/04/01 04:38",1364791080,10
"2013/04/01 04:38",1364791080,10
"2013/04/01 04:39",1364791140,10
"2013/04/01 04:39",1364791140,10
"2013/04/01 04:40",1364791200,10
"2013/04/01 04:40",1364791200,10
"2013/04/01 04:41",1364791260,10
"2013/04/01 04:41",1364791260,10
"2013/04/01 04:42",1364791320,10
"2013/04/01 04:42",1364791320,10
"2013/04/01 04:43",1364791380,10
"2013/04/01 04:43",1364791380,10
"2013/04/01 04:44",1364791440,10
"2013/04/01 04:44",1364791440,10
"2013/04/01 04:45",1364791500,10
"2013/04/01 04:45",1364791500,10
"2013/04/01 04:46",1364791560,10
"2013/04/01 04:46",1364791560,10
"2013/04/01 04:47",1364791620,10
"2013/04/01 04:47",1364791620,10
"2013/04/01 04:48",1364791680,10
"2013/04/01 04:48",1364791680,10
"2013/04/01 04:49",1364791740,10
"2013/04/01 04:49",1364791740,10
"2013/04/01 04:50",1364791800,10
"2013/04/01 04:50",1364791800,10
"2013/04/01 04:51",1364791860,10
"2013/04/01 04:51",1364791860,10
"2013/04/01 04:52",1364791920,10
"2013/04/01 04:52",1364791920,10
"2013/04/01 04:53",1364791980,10
"2013/04/01 04:53",1364791980,10
"2013/04/01 04:54",1364792040,10
"2013/04/01 04:54",1364792040,10
"2013/04/01 04:55",1364792100,10
"2013/04/01 04:55",1364792100,10
"2013/04/01 04:56",1364792160,10
"2013/04/01 04:56",1364792160,10
"2013/04/01 04:57",1364792220,10
"2013/04/01 04:57",1364792220,10
"2013/04/01 04:58",1364792280,10
"2013/04/01 04:58",1364792280,10
"2013/04/01 04:59",1364792340,10
"2013/04/01 04:59",1364792340,10
"2013/04/01 05:00",1364792400,10
"2013/04/01 05:00",1364792400,10
"2013/04/01 05:01",1364792460,10
"2013/04/01 05:01",1364792460,10
"2013/04/01 05:02",1364792520,10
"2013/04/01 05:02",1364792520,10
"2013/04/01 05:03",1364792580,10
"2013/04/01 05:03",1364792580,10
"2013/04/01 05:04",1364792640,10
"2013/04/01 05:04",1364792640,10
"2013/04/01 05:05",1364792700,10
"2013/04/01 05:05",1364792700,10
"2013/04/01 05:06",1364792760,10
"2013/04/01 05:06",1364792760,10
"2013/04/01 05:07",1364792820,10
"2013/04/01 05:07",1364792820,10
"2013/04/01 05:08",1364792880,10
"2013/04/01 05:08",1364792880,10
"2013/04/01 05:09",1364792940,10
"2013/04/01 05:09",1364792940,10
"2013/04/01 05:10",1364793000,10
"2013/04/01 05:10",1364793000,10
"2013/04/01 05:11",1364793060,10
"2013/04/01 05:11",1364793060,10
"2013/04/01 05:12",1364793120,10
"2013/04/01 05:12",1364793120,10
"2013/04/01 05:13",1364793180,10
