DateTime,UnixTime,SpacesOccupied
"2013/04/01 03:42",1364787720,0
"2013/04/01 03:43",1364787780,0
"2013/04/01 03:43",1364787780,0
"2013/04/01 03:44",1364787840,0
"2013/04/01 03:44",1364787840,0
"2013/04/01 03:45",1364787900,0
"2013/04/01 03:45",1364787900,0
"2013/04/01 03:46",1364787960,0
"2013/04/01 03:46",1364787960,0
"2013/04/01 03:47",1364788020,0
"2013/04/01 03:47",1364788020,0
"2013/04/01 03:48",1364788080,0
"2013/04/01 03:48",1364788080,0
"2013/04/01 03:49",1364788140,0
"2013/04/01 03:49",1364788140,0
"2013/04/01 03:50",1364788200,0
"2013/04/01 03:50",1364788200,0
"2013/04/01 03:51",1364788260,0
"2013/04/01 03:51",1364788260,0
"2013/04/01 03:52",1364788320,0
"2013/04/01 03:52",1364788320,0
"2013/04/01 03:53",1364788380,0
"2013/04/01 03:53",1364788380,0
"2013/04/01 03:54",1364788440,0
"2013/04/01 03:54",1364788440,0
"2013/04/01 03:55",1364788500,0
"2013/04/01 03:55",1364788500,0
"2013/04/01 03:56",1364788560,0
"2013/04/01 03:56",1364788560,0
"2013/04/01 03:57",1364788620,0
"2013/04/01 03:57",1364788620,0
"2013/04/01 03:58",1364788680,0
"2013/04/01 03:58",1364788680,0
"2013/04/01 03:59",1364788740,0
"2013/04/01 03:59",1364788740,0
"2013/04/01 04:00",1364788800,0
"2013/04/01 04:00",1364788800,0
"2013/04/01 04:01",1364788860,0
"2013/04/01 04:01",1364788860,0
"2013/04/01 04:02",1364788920,0
"2013/04/01 04:02",1364788920,0
"2013/04/01 04:03",1364788980,0
"2013/04/01 04:03",1364788980,0
"2013/04/01 04:04",1364789040,0
"2013/04/01 04:04",1364789040,0
"2013/04/01 04:05",1364789100,0
"2013/04/01 04:05",1364789100,0
"2013/04/01 04:06",1364789160,0
"2013/04/01 04:06",1364789160,0
"2013/04/01 04:07",1364789220,0
"2013/04/01 04:07",1364789220,0
"2013/04/01 04:08",1364789280,0
"2013/04/01 04:08",1364789280,0
"2013/04/01 04:09",1364789340,0
"2013/04/01 04:09",1364789340,0
"2013/04/01 04:10",1364789400,0
"2013/04/01 04:10",1364789400,0
"2013/04/01 04:11",1364789460,0
"2013/04/01 04:11",1364789460,0
"2013/04/01 04:12",1364789520,0
"2013/04/01 04:12",1364789520,0
"2013/04/01 04:13",1364789580,0
"2013/04/01 04:13",1364789580,0
"2013/04/01 04:14",1364789640,0
"2013/04/01 04:14",1364789640,0
"2013/04/01 04:15",1364789700,0
"2013/04/01 04:15",1364789700,0
"2013/04/01 04:16",1364789760,0
"2013/04/01 04:16",1364789760,0
"2013/04/01 04:17",1364789820,0
"2013/04/01 04:17",1364789820,0
"2013/04/01 04:18",1364789880,0
"2013/04/01 04:18",1364789880,0
"2013/04/01 04:19",1364789940,0
"2013/04/01 04:19",1364789940,0
"2013/04/01 04:20",1364790000,0
"2013/04/01 04:20",1364790000,0
"2013/04/01 04:21",1364790060,0
"2013/04/01 04:21",1364790060,0
"2013/04/01 04:22",1364790120,0
"2013/04/01 04:22",1364790120,0
"2013/04/01 04:23",1364790180,0
"2013/04/01 04:23",1364790180,0
"2013/04/01 04:24",1364790240,0
"2013/04/01 04:24",1364790240,0
"2013/04/01 04:25",1364790300,0
"2013/04/01 04:25",1364790300,0
"2013/04/01 04:26",1364790360,0
"2013/04/01 04:26",1364790360,0
"2013/04/01 04:27",1364790420,0
"2013/04/01 04:27",1364790420,0
"2013/04/01 04:28",1364790480,0
"2013/04/01 04:28",1364790480,0
"2013/04/01 04:29",1364790540,0
"2013/04/01 04:29",1364790540,0
"2013/04/01 04:30",1364790600,0
"2013/04/01 04:30",1364790600,0
"2013/04/01 04:31",1364790660,0
"2013/04/01 04:31",1364790660,0
"2013/04/01 04:32",1364790720,0
"2013/04/01 04:32",1364790720,0
"2013/04/01 04:33",1364790780,0
"2013/04/01 04:33",1364790780,0
"2013/04/01 04:34",1364790840,0
"2013/04/01 04:34",1364790840,0
"2013/04/01 04:35",1364790900,0
"2013/04/01 04:35",1364790900,0
"2013/04/01 04:36",1364790960,0
"2013/04/01 04:36",1364790960,0
"2013/04/01 04:37",1364791020,0
"2013/04/01 04:37",1364791020,0
"2013/04/01 04:38",1364791080,0
"2013/04/01 04:38",1364791080,0
"2013/04/01 04:39",1364791140,0
"2013/04/01 04:39",1364791140,0
"2013/04/01 04:40",1364791200,0
"2013/04/01 04:40",1364791200,0
"2013/04/01 04:41",1364791260,0
"2013/04/01 04:41",1364791260,0
"2013/04/01 04:42",1364791320,0
"2013/04/01 04:42",1364791320,0
"2013/04/01 04:43",1364791380,0
"2013/04/01 04:43",1364791380,0
"2013/04/01 04:44",1364791440,0
"2013/04/01 04:44",1364791440,0
"2013/04/01 04:45",1364791500,0
"2013/04/01 04:45",1364791500,0
"2013/04/01 04:46",1364791560,0
"2013/04/01 04:46",1364791560,0
"2013/04/01 04:47",1364791620,0
"2013/04/01 04:47",1364791620,0
"2013/04/01 04:48",1364791680,0
"2013/04/01 04:48",1364791680,0
"2013/04/01 04:49",1364791740,0
"2013/04/01 04:49",1364791740,0
"2013/04/01 04:50",1364791800,0
"2013/04/01 04:50",1364791800,0
"2013/04/01 04:51",1364791860,0
"2013/04/01 04:51",1364791860,0
"2013/04/01 04:52",1364791920,0
"2013/04/01 04:52",1364791920,0
"2013/04/01 04:53",1364791980,0
"2013/04/01 04:53",1364791980,0
"2013/04/01 04:54",1364792040,0
"2013/04/01 04:54",1364792040,0
"2013/04/01 04:55",1364792100,0
"2013/04/01 04:55",1364792100,0
"2013/04/01 04:56",1364792160,0
"2013/04/01 04:56",1364792160,1
"2013/04/01 04:57",1364792220,1
"2013/04/01 04:57",1364792220,1
"2013/04/01 04:58",1364792280,1
"2013/04/01 04:58",1364792280,1
"2013/04/01 04:59",1364792340,1
"2013/04/01 04:59",1364792340,1
"2013/04/01 05:00",1364792400,1
"2013/04/01 05:00",1364792400,1
"2013/04/01 05:01",1364792460,1
"2013/04/01 05:01",1364792460,1
"2013/04/01 05:02",1364792520,1
"2013/04/01 05:02",1364792520,1
"2013/04/01 05:03",1364792580,1
"2013/04/01 05:03",1364792580,1
"2013/04/01 05:04",1364792640,1
"2013/04/01 05:04",1364792640,1
"2013/04/01 05:05",1364792700,1
"2013/04/01 05:05",1364792700,1
"2013/04/01 05:06",1364792760,1
"2013/04/01 05:06",1364792760,1
"2013/04/01 05:07",1364792820,2
"2013/04/01 05:07",1364792820,2
"2013/04/01 05:08",1364792880,2
"2013/04/01 05:08",1364792880,2
"2013/04/01 05:09",1364792940,2
"2013/04/01 05:09",1364792940,2
"2013/04/01 05:10",1364793000,2
"2013/04/01 05:10",1364793000,2
"2013/04/01 05:11",1364793060,2
"2013/04/01 05:11",1364793060,2
"2013/04/01 05:12",1364793120,2
"2013/04/01 05:12",1364793120,2
"2013/04/01 05:13",1364793180,2
"2013/04/01 05:13",1364793180,2
"2013/04/01 05:14",1364793240,2
"2013/04/01 05:14",1364793240,2
"2013/04/01 05:15",1364793300,2
"2013/04/01 05:15",1364793300,2
"2013/04/01 05:16",1364793360,2
"2013/04/01 05:16",1364793360,2
"2013/04/01 05:17",1364793420,2
"2013/04/01 05:17",1364793420,2
"2013/04/01 05:18",1364793480,2
"2013/04/01 05:18",1364793480,2
"2013/04/01 05:19",1364793540,2
"2013/04/01 05:19",1364793540,2
"2013/04/01 05:20",1364793600,2
"2013/04/01 05:20",1364793600,2
"2013/04/01 05:21",1364793660,2
"2013/04/01 05:21",1364793660,2
"2013/04/01 05:22",1364793720,2
"2013/04/01 05:22",1364793720,2
"2013/04/01 05:23",1364793780,2
"2013/04/01 05:23",1364793780,2
"2013/04/01 05:24",1364793840,2
"2013/04/01 05:24",1364793840,2
"2013/04/01 05:25",1364793900,2
"2013/04/01 05:25",1364793900,2
"2013/04/01 05:26",1364793960,2
"2013/04/01 05:26",1364793960,2
"2013/04/01 05:27",1364794020,2
"2013/04/01 05:27",1364794020,2
"2013/04/01 05:28",1364794080,2
"2013/04/01 05:28",1364794080,2
"2013/04/01 05:29",1364794140,2
"2013/04/01 05:29",1364794140,2
"2013/04/01 05:30",1364794200,2
"2013/04/01 05:30",1364794200,2
"2013/04/01 05:31",1364794260,2
"2013/04/01 05:31",1364794260,2
"2013/04/01 05:32",1364794320,2
"2013/04/01 05:32",1364794320,2
"2013/04/01 05:33",1364794380,2
"2013/04/01 05:33",1364794380,2
"2013/04/01 05:34",1364794440,2
"2013/04/01 05:34",1364794440,2
"2013/04/01 05:35",1364794500,2
"2013/04/01 05:35",1364794500,2
"2013/04/01 05:36",1364794560,2
"2013/04/01 05:36",1364794560,2
"2013/04/01 05:37",1364794620,2
"2013/04/01 05:37",1364794620,2
"2013/04/01 05:38",1364794680,2
"2013/04/01 05:38",1364794680,2
"2013/04/01 05:39",1364794740,2
"2013/04/01 05:39",1364794740,2
"2013/04/01 05:40",1364794800,3
"2013/04/01 05:40",1364794800,3
"2013/04/01 05:41",1364794860,3
"2013/04/01 05:41",1364794860,3
"2013/04/01 05:42",1364794920,3
"2013/04/01 05:42",1364794920,3
"2013/04/01 05:43",1364794980,3
"2013/04/01 05:43",1364794980,3
"2013/04/01 05:44",1364795040,3
"2013/04/01 05:44",1364795040,3
"2013/04/01 05:45",1364795100,3
"2013/04/01 05:45",1364795100,3
"2013/04/01 05:46",1364795160,3
"2013/04/01 05:46",1364795160,3
"2013/04/01 05:47",1364795220,3
"2013/04/01 05:47",1364795220,3
"2013/04/01 05:48",1364795280,3
"2013/04/01 05:48",1364795280,3
"2013/04/01 05:49",1364795340,3
"2013/04/01 05:49",1364795340,3
"2013/04/01 05:50",1364795400,4
"2013/04/01 05:50",1364795400,4
"2013/04/01 05:51",1364795460,4
"2013/04/01 05:51",1364795460,4
"2013/04/01 05:52",1364795520,4
"2013/04/01 05:52",1364795520,4
"2013/04/01 05:53",1364795580,4
"2013/04/01 05:53",1364795580,4
"2013/04/01 05:54",1364795640,4
"2013/04/01 05:54",1364795640,4
"2013/04/01 05:55",1364795700,4
"2013/04/01 05:55",1364795700,4
"2013/04/01 05:56",1364795760,4
"2013/04/01 05:56",1364795760,4
"2013/04/01 05:57",1364795820,4
"2013/04/01 05:57",1364795820,4
"2013/04/01 05:58",1364795880,4
"2013/04/01 05:58",1364795880,4
"2013/04/01 05:59",1364795940,4
"2013/04/01 05:59",1364795940,4
"2013/04/01 06:00",1364796000,4
"2013/04/01 06:00",1364796000,4
"2013/04/01 06:01",1364796060,4
"2013/04/01 06:01",1364796060,4
"2013/04/01 06:02",1364796120,4
"2013/04/01 06:02",1364796120,4
"2013/04/01 06:03",1364796180,4
"2013/04/01 06:03",1364796180,4
"2013/04/01 06:04",1364796240,4
"2013/04/01 06:04",1364796240,4
"2013/04/01 06:05",1364796300,4
"2013/04/01 06:05",1364796300,4
"2013/04/01 06:06",1364796360,4
"2013/04/01 06:06",1364796360,4
"2013/04/01 06:07",1364796420,4
"2013/04/01 06:07",1364796420,4
"2013/04/01 06:08",1364796480,4
"2013/04/01 06:08",1364796480,4
